농민백암왕순대 (역삼점),8163
빈브라더스 (강남점),35
아빠곰수제돈까스 ,4408
로리스더프라임립 ,613
우동명가기리야마 ,4816
세루리안커피 ,35
셰막 ,4147
지올리띠 ,1394
낙원타코 ,8163
부처스컷 ,35
샘밭막국수 (서울본점),35
하레 ,46
보떼가젤라또 ,35
교대이층집 (교대본점),8163
스시카루 ,4147
탐라도야지 ,46
귀족족발 ,8163
램하우스 (서초법원점),613
서초장어타운 ,35
명동곰돌이 ,172
그린고메 ,8163
신숙 ,4147
백화요란골동반 ,35
서초면옥 (교대본점),35
루스티크 ,172
어반나이트 ,4816
소프트리 (서초점),4147
카페라브리 ,1394
양문 ,4816
소연 ,4147
식목일 ,4147
크리에잇쿠키 (방배점),46
댓짱돈까스 ,8163
오페라빈로스터스 ,4816
오유니통닭 (방배역점),4816
최고집바지락칼국수 ,1394
지현샤브샤브 ,1394
일도씨닭갈비 (방배점),1394
신미경정통춘천닭갈비 ,4147
오페뜨 (방배점),4816
티에리스 ,46
초와밥 ,1394
바른식시골보쌈감자옹심이 (사당별관),35
페니커피로스터스 ,46
규스홈 ,8163
민이네식빵 ,35
본연옛날불고기 ,35
헬무트 ,46
깔리 ,8163
전주전집 ,1394
텐동요츠야 ,46
두만강샤브샤브 ,613
차이나당 ,1394
미스리부자아줌마 ,35
나인온스버거 (본점),8163
아모르미오 ,4408
리버벨 ,172
뉴욕택시디저트 ,8163
안녕베트남 ,4408
오후의과일 ,4816
오목눈이 ,4816
최희성고려왕족발 (본점),1394
낀알로이알로이 ,8163
이태리 상회 ,1394
flasK ,0
논밭골 ,8163
육진정육식당 ,1394
봉천동진순자김밥 ,35
그릿커피랩 ,8163
들깨향장수밀 ,613
깡통닭갈비 ,8163
신촌황소곱창 (신림직영점),4147
꼬주막 ,8163
마티스커피 ,172
남고집 (신림점),8163
삼촌네 ,35
만성양꼬치 ,172
전주익산 ,1394
십원집 ,4147
또순이순대 (신림본점),613
카페정 ,46
온정돈까스 (본점),4816
용팔이양꼬치 ,4816
바로브레드 (신대방역점),35
홍복루 ,303
라밥 ,613
신안갯뻘낙지 ,4147
이노찌 ,1394
신안산낙지철판해물 ,4147
5 다이닝 ,0
말뚝곱창 ,172
춘자싸롱 ,1394
낭만부대찌개 ,8163
구로곱창 ,8163
이게국수집 ,1394
베나레스 (구로디지털점),35
에머이 (구로점),4816
갓파스시 (구로점),0
메이비 ,172
최우영스시 ,1394
올드문래 ,4816
양키스 피자 ,4816
쉐프조 ,4147
라크라센타 (문래점),613
양키스그릴 ,4816
더제이케이키친박스 (문래점),1693
송원마포갈비 ,4147
칸칸엔인연 ,46
대왕곱창 (문래점),8163
쉼표말랑 ,4147
코끼리베이글 ,46
텐진라멘 ,46
이한스시 ,1394
비스트로루다카야 (본점),35
한옥집 (양평점),46
노걸대감자탕가마삼겹 (당산점),8163
더함한우골 ,346
죽변항해물포차 ,1394
더핸드 ,613
루다미일식 (본점),172
허브족발 (본점),46
서울초밥 ,35
욥 ,4816
베이커리옥토버 ,35
당산옛날곱창 ,8163
선유기지 ,35
크로미 ,46
기찻길연탄불생고기 (본점),8163
히어로멘 ,303
강남 ,0
진만두 ,1394
아날로그가든 ,4408
테일러커피 (서교 1호점),46
리틀모모야 (홍대점),172
테일러커피 (서교 2호점),46
아메노히커피점 ,4408
테일러커피 (연남 1호점),46
사월의물고기 ,35
17도씨 ,0
glt젤라또 (본점),0
한림돈가 ,46
타코로코 (본점),46
헌치브라운 ,46
독수리다방 ,613
완차이 ,4816
초코블로썸 ,1394
통큰갈비 ,46
씽킹인사이드더박스 ,4408
소신이쏘 ,4147
야바이 ,4816
티앙팡오후의홍차 ,46
까이식당 ,8163
비밀 ,35
리화인와플 ,172
미스터서왕만두 ,35
와플잇업 ,4816
후쿠스시 ,303
더데이지 ,1693
삭 (이대 본점),35
마더린러베이글 ,172
아현닭발 ,4408
파파브레드 ,46
우리식당 ,4816
미스터브리즈커피 (아현점),35
늘푸른식당 ,8163
대청마루 ,8163
테라스 ,46
이오카츠 (아현점),1394
무국식탁 편백집 ,35
위드브레드 ,4816
위드미치코 ,4816
옐로우보울 ,4816
철길떡볶이 ,1394
고릴라 ,0
충정각 ,1394
양드림식당 ,4816
입장 ,1394
깐부치킨 (충정로역점),8163
깐쪼네 ,8163
더후라이팬 (충정로점),613
목포산꽃게아구찜탕 ,35
엣촌맛고을 ,4816
까페이레 ,8163
나두밥 ,8163
연평도꽃게아구낙지 ,4816
군산아구산꽃게 ,8163
채선당 (답십리점),1394
변산반도고향집 ,35
옛고을닭한마리 ,4816
카페 파로 ,1394
송원마포갈비 ,4147
영일분식 ,4816
등촌샤브칼국수 (문래점),613
파워식당 ,46
훔친장어 ,303
무카이 ,35
능이버섯백숙 ,8163
대추나무칼국수 ,8163
난봉꾼 ,8163
문래약수터 ,35
일번지포장마차 ,1394
오르리단팥빵 ,4816
신선설농탕 (목동점),4147
산들해 (목동점),35
포레스트 카페 ,46
슈크레동 (목동점),4147
마실 (목동점),172
굳세어라 청춘이닭 ,8163
신의주찹쌀순대 (양천점),4147
히노야마 ,303
살구나무집칼국수 ,35
황소곱창구이 ,303
언니김밥 ,4816
미가참숯불갈비 ,35
황금참치 ,303
미스터회전초밥왕 ,35
이가네멧돌빈대떡 ,1394
고을래 (신정점),0
24시 누름돌 생고기 김치찌개 ,0
할리스커피 (신정네거리점),46
한우통 ,46
한우마을 ,46
지니스테이블 ,1394
고기익는마을 ,0
아리랑식당 ,4408
소들유통 ,4147
한국집식당 ,46
고기선수촌 (마장점),0
숯불탁탁 ,4147
대양숯불갈비 ,8163
커피볶는곤이네집 ,46
장금수부대찌개 (까치산역점),1394
다시오는순대국 ,8163
밥맛나는세상 (까치산역점),35
제주고기국수 ,1394
한수치킨 ,46
원조양평신내서울해장국 ,4816
스시쇼쿠닌 ,4147
피아띠스파게티전문점 ,46
이스탄불숯불바베큐 ,1394
미미국수 ,35
바오쯔 ,35
브레드디 ,35
오챠드1974 ,4816
국수가좋아 ,8163
신당동막내아들네 ,4147
신당동천팥죽 ,4147
마복림원조할머니집떡볶이 ,172
우정 ,4816
만경식당 ,172
자그마치 ,1394
성수족발 ,35
소문난성수감자탕 ,4147
어니언 ,4816
핑거팁스 ,46
놀란치킨 ,8163
미즈라 ,35
원산면옥 ,4816
제주국수 ,1394
Haru & One day ,0
파티세리김영모 (잠실에비뉴엘점),46
파스퇴르 밀크바 ,46
도쿄등심 (잠실점),613
스테이 ,4147
라세느 (롯데호텔월드),613
르빵 (롯데월드몰점),172
이성당 (롯데백화점 잠실점),1394
겟썸커피 ,0
팔라쪼 ,46
하카다분코 (잠실점),46
카페413프로젝트 ,1394
파티세리바이가루하루 ,46
육전식당 (4호점),1394
지아니스나폴리 (역삼 본점),1394
크리에잇쿠키 (역삼점),46
대우부대찌개 ,8163
봉된장 (본점),35
클로리스 (강남파이낸스센터몰점),46
진가와 (한국본점),1394
고갯마루집 ,0
더은교 ,1693
무삥과팟타이 ,35
차이나당 ,1394
아모르미오 ,4408
쟝블랑제리 ,1394
가빈커피로스터스 ,0
엘따뻬오 ,4816
푸다기 (낙성대점),46
김창일스시 ,8163
동네아저씨치킨 ,613
카페 이졸레 ,1394
봉선마라탕 ,35
줘마양다리구이 ,1394
왕기마라향과 ,4816
홍중샤브뷔페 ,303
채선당 (대림점),1394
귀복루주가 ,8163
대림원조마늘통닭 ,8163
변강성가자미 ,35
화룽마라룽샤 ,303
땅코참숯구이 ,613
팜티진 ,46
푸줏간생고기점 ,46
쟈오쯔 (왕십리점),1394
짱고기 ,1394
엽기꼼닭발 ,4816
키커피 컴퍼니 ,46
뺑드미 ,35
봉순이네다락방 ,35
곱창하우스 ,0
콩당콩당 ,46
나폴레옹과자점 (잠실점),8163
대호갈비 ,8163
엘샤다이과자점 ,4816
브레쉬애비뉴 (우성아파트점),35
왕게수산킹크랩전문점 ,4816
슬로우커피1012 ,4147
스타벅스 (아시아선수촌점),4147
유원 ,1394
선우가 ,35
옥동식 ,4816
크레이지카츠 ,46
카밀로라자네리아 ,1394
오스테리아샘킴 ,4816
포비 (합정점),46
이치류 (홍대본점),1394
류지 ,172
야마뜨 ,4408
퓨전선술집 ,46
오레노라멘 ,4816
다시올치킨 ,8163
한양촌 ,46
타이인플레이트 ,46
다이꼬지 (한양대점),8163
미네스키친 ,35
카페우유니 ,46
종점토스트 ,1394
타쿠 ,46
소문난보배곱창 ,4147
더스토리지 ,1693
백년옥 (본점),35
루엘드파리 ,172
곰포차 ,0
봉산옥 ,35
마담버터플라이 ,172
스시환 ,4147
우작설렁탕 ,4816
목천집 ,172
고종의아침 ,0
허수아비돈까스 (서초점),46
프릳츠커피컴퍼니 (3호점),46
임병주산동칼국수 (본점),1394
방파제횟집 ,35
황재벌 ,303
크롬바커하우스 (양재점),46
디오디아 ,613
국미당 ,8163
타이쇼 ,46
강촌원조쭈꾸미 ,0
금강수림 ,8163
브라운브레드 (도곡점),35
마켓오 (도곡점),172
스타쉐프 ,4147
카페진정성 ,46
브라운핸즈 (도곡점),35
DOMA ,0
부첼라 (매봉점),35
포브라더스 (도곡점),46
스시카와 ,4147
도연하다 ,613
김영모과자점 (도곡타워점),8163
바켄 (타워팰리스점),35
카페톨릭스 ,46
안남 ,4408
노비아에노비오 ,8163
호수삼계탕 (도곡동직영점),303
야마모토스시 (도곡동점),4408
하겐다즈 (도곡타워팰리스점),46
우리네코다리 ,4816
그안 ,8163
스톤밀 ,4147
파티세리김영모 (대치점),46
우리네코다리 ,4816
엠브이샤브샤브 ,4816
더브라운 ,1693
봉피양 (대치점),35
나폴레옹과자점 (대치점),8163
베스타 ,35
육판장 ,1394
사월에보리밥 (대치점),35
서평기사식당 ,35
어셈블리커피 ,4816
카페알케미 ,1394
서울고로케 ,35
비첼 ,35
본가 (일원점),35
치어스 (일원점),1394
나나 (본점),8163
카페인더무드 ,46
청송일식 ,1394
아티제 (일원점),4408
치어스 (일원점),1394
나나 (본점),8163
초원양꼬치 ,1394
돈우마루 ,613
복대감 ,35
교토참치 ,8163
개성칡냉면 ,0
사또양념치킨 ,35
제주탐하리 ,1394
하남돼지집 (수서역점),46
슈퍼커피 (수서점),4147
포메인 (수서점),46
제주몬트락 (수서직영점),1394
깐부치킨 (수서역점),8163
203 갈비해물집 ,0
59년왕십리포차 ,0
구찌라쿠 ,8163
애란궁 ,4408
조선면옥 ,1394
쌜모네키친 ,4408
파란달의 커피볶는집 ,46
함경도찹쌀순대 ,46
킹카롱 ,46
씨앤모아 (송파점),4408
진성한우곱창 (가락시장점),1394
금바위감자탕 ,8163
화포식당 (가락점),303
유타로 (가락점),1394
설빙 (가락시장역점),35
홍종흔베이커리 ,303
가락골마산아구찜 ,0
착한낙지 (송파점),1394
한락원 ,46
일로스페인 ,1394
아사네커피 ,4408
선궁 (가락점),35
캄더커피랩 ,46
프랭크서울 (경찰병원역점),46
백년교동짬뽕 (송파점),35
프롬더빈 ,46
윤화돈까스 (오금직영점),1394
스시바오 ,4147
부산복집 (오금동점),35
영사미 ,4816
커피앰비언스 ,46
독천낙지골 ,613
멘카야 ,172
오누이손만두 ,4816
고향산천 ,0
구파발,8163
스프링그린 ,4147
안스베이커리 (롯데몰 은평),4408
채선당 (은평뉴타운점),1394
HUGA ,0
바른스시 (롯데몰 은평점),35
수수가든카페 (롯데몰 은평),4147
캘리포니아피자키친 (롯데몰 은평),46
면채반 (롯데몰 은평),172
중식당 청화당 (롯데몰 은평),1394
도레도레 (롯데몰 은평),613
코피티암 ,46
불오징어집 ,35
커피볶는고양이 ,46
세이지 ,4147
보들이족발 ,35
수정불막창 ,4147
목노집 ,172
호박 ,303
카도야라멘 ,1394
H3 비스트로 ,0
허니돈 ,46
중화원 ,1394
불광떡집 ,35
종로떡집 ,1394
테루 ,46
강용구족발보쌈 (본점),0
만선 ,172
술집타디스 ,4147
호야네 양꼬치 ,303
반궁 (NC백화점불광점),35
부자냉면부자만두 (녹번점),35
우주미 ,4816
모두와돈까스 ,172
서부감자국 ,35
경복궁 (녹번점),0
오니기리와이규동 (은평구청점),4816
59년옛날통닭 ,0
쌀국수마을420 ,4147
녹번꼼장어 ,8163
장충당 (녹번점),1394
하이드미플리즈 ,46
주재근베이커리 ,1394
산천마루 ,35
프론토 ,46
3호선차이나 ,0
창신동매운족발 ,1394
월출산생오리전문점 ,4816
왕봉24시해장국 ,4816
즉석우동국수(골목집) ,1394
골목스푼 ,0
동보성 ,613
무악해물찜탕 ,35
한도올 ,46
마네키 ,172
오케이치킨 (홍제점),4816
민영이네 ,35
포메인 (홍제점),46
우치노마치 초밥 ,4816
일품향 ,1394
왕십리곱창천하 ,4816
대성집 ,8163
달인꽈배기 ,8163
원조떡볶이 ,4816
엄마김밥 ,4816
돈박 ,613
메콩싸롱 ,172
참나라 (독립문점),1394
피자리또 ,46
파파존스피자 (독립문점),46
영천 떡볶이 ,4816
사랑방칼국수 ,35
다시열린하얀집 ,8163
동대닭한마리 ,613
필동면옥 ,46
충무로쭈꾸미불고기 ,1394
파스타노 ,46
파스타마켓 ,46
반반국수 ,35
이태리식당 ,1394
딸깍발이 ,613
더파크뷰 (서울신라호텔),1693
더라이브러리 (서울신라호텔),1693
아리아께 ,4408
평안도족발집 ,46
패스트리부티크 ,46
팔선 (서울신라호텔),46
태극당 ,46
도치피자 (장충점),613
말뚜기족발보쌈 ,172
송림 ,4147
투떰즈업 ,46
귀일만두 ,8163
목화다방 ,35
도네누 (금호점),613
일미향 ,1394
춘풍월 (금호점),1394
메그엔스튜디오 ,172
태오커피 ,46
돼지미학 ,613
베쌀집 ,35
더코너키친 ,1693
아니스 ,4408
일품생고기 ,1394
모찌모찌 ,172
알프키친 ,4408
심플십 ,4147
한남일류초밥 ,46
항구도시연구소 ,46
부부요리단1탄 제주흑돼지갑오징어 ,35
이스파이 ,1394
노아베이커리 (압구정점),8163
로이스 (압구정점),613
씨네드쉐프 (압구정점),4408
포도식당 ,46
일일향 (1호점),1394
키라메쿠텐동 (현대백화점 압구정본점),46
고물 (현대백화점 압구정점),0
몽슈슈 (현대백화점 압구정점),35
하니앤손스 (현대백화점 압구정점),46
메이드 ,172
쁠로13 ,35
가티 ,0
굴드커피 로스터스 ,8163
한성돈까스 ,46
닭한마리감자탕 ,8163
램쿡 ,613
수수커피 (가로수길점),4147
목포집 (1호점),35
신사소곱창 ,4147
신사양꼬치 ,4147
베이크치즈타르트 (신세계백화점 강남점),35
RAPL ,0
쟈니로켓 (신세계백화점 강남점),1394
몽샹82 ,35
젤라띠젤라띠 (파미에스테이션),1394
하트타임 ,46
살바토레쿠오모 (신세계백화점 강남점),35
호경전 (신세계백화점 강남점),46
딘앤델루카 (신세계백화점 강남점),613
데블스도어 (파미에가든),613
원당대박순대국 ,4816
플레이스205 ,46
황인호의원당수제고로케 (원당본점),303
진땡이 (신원당점),1394
벙개막창 (원당점),35
불곱창시즌1 ,35
커즌비 병맛커피 ,46
오사카탕수육 ,4816
스시619 ,4147
묵호수산횟집 ,35
윤선희의평양냉면 양각도 ,1394
메이앤슈가 ,172
모란각 (일산점),172
519브런치룸 ,0
만뽀 ,172
삿뽀로  (백석점),35
제이스버거 (본점),1394
카페베르 (고양터미널점),1394
비 데어 ,35
장수토종삼계탕 ,1394
군원 ,8163
심플리브레드 ,4147
대동관 ,8163
애슐리 (뉴코아아울렛 일산점),4408
아사히 ,4408
티파니레스토랑 ,46
서울황소곱창 ,35
해물촌조개구이 ,46
미참치 ,35
토오루 ,46
스모스시 (본점),4147
브레드앤밀 ,35
오향선 (본점),4816
원조쌈밥집 (주엽점),4816
오크셔 통돼지철판 ,4816
오떡 (주엽점),4816
샐러드트리 (일산점),35
카페비앤유 ,1394
미소야 (일산주엽역점),35
밀탑 (현대백화점 킨텍스점),35
서동관 ,35
을밀대 (일산점),1394
슈라즈케이크 ,4147
남궁 (본점),8163
육대장 (일산대화점),1394
황금똥빵 (본점),303
트리플제이 ,46
더 트러플 ,8163
가야밀면 ,0
쭈문진 ,1394
리스토어 커피 ,172
커피작법 ,46
장가계 ,1394
드웰디자인카페 ,613
송스키친 ,4147
하루애 ,46
꼬뜨블렁쉬 ,8163
셰프들의수다 ,4147
불타는꿀꿀이 ,35
비엔나커피하우스 (원흥역점),35
아드망 ,4408
불타는소금구이 ,35
홍능갈비 ,303
호치킨 (고양삼송역점),303
홍천산마치고개닭갈비 ,303
미스터꼬끼오 ,35
김민철수제족발 ,8163
고향칼국수 ,0
대원갈비 ,8163
오가네 ,4816
원기보신탕 ,4816
지향한우마을 ,1394
가야고기 ,0
더아이스크림앤모어 (일산웨스턴돔점),1693
카페소비 ,1394
포폴로 피자 ,46
터치아프리카 ,46
지느러미 ,1394
레오네 ,613
자연초밥 ,1394
로얄인디아 (라페스타점),613
노천드럼통 (일산본점),8163
착한곱창 ,1394
폴앤폴리나 (광화문점),46
오가와 ,4816
파네트크루아상팩토리 ,46
광화문오향족발 ,0
서촌김씨 ,35
에버델리 ,4816
서촌계단집 ,35
빚짜 ,35
누하동 주스바 ,8163
영화루(공사중) ,4816
깡통만두 ,8163
브라세리인스페이스 ,35
비엣꽌 ,35
자작나무이야기 ,1394
프릳츠커피컴퍼니 (2호점),46
안국 153 ,4408
정선할매곤드레밥 ,1394
스토9 ,4147
한가네불고기 ,46
레이어드 ,613
만포막국수 ,172
진남포면옥 ,1394
약수순대국 ,4816
하이디하우스 (1호점),46
토리아에즈 ,46
화수분베이커리 ,303
장다리 ,1394
리사르커피로스터스 ,172
커피공장 ,46
빵굼터 ,35
거목정육식당 ,0
킹콩커피 ,46
제이에스가든 (잠원점),1394
사또치킨 ,35
잠원떡볶이 ,1394
세븐스프링스 (잠원점),35
취향 ,1394
아티제 (잠원 파스텔점),4408
매드포갈릭 (잠원점),172
아리수포차 ,4408
진지방순대국 (대치점),1394
다낭월남쌈 ,8163
메밀랑 ,172
남경반점 ,8163
미소야 (대치점),35
스타벅스 (학여울점),4147
을지로골뱅이 ,1394
안준수곤드레밥 ,4408
목우촌 (대치점),172
크림디저트샵 ,46
화정족발 (본점),303
민쿡다시마 ,35
스시메이진 ,4147
라라코스트 (화정점),613
쿠우쿠우 (화정점),46
육쌈냉면 (화정점),1394
원조쌈밥집 (화정역점),4816
부추곱창 (일산점),35
민쿡의080부대찌개 ,35
우리집곱창 ,4816
고기촌수라상 ,0
엄마손칼국수 ,4816
신통치킨 (당고개점),4147
당고개아구찜 ,8163
원조솥뚜껑생삼겹살 ,4816
마들사철탕 ,172
옛날맛순대국 ,4816
춘천골닭갈비 ,1394
육갑촌 ,1394
돈까스먹는용만이 ,613
노걸대감자탕가마삼겹 (노원점),8163
사카나 ,35
채선당 (중계점),1394
송화강식당 ,4147
도리연닭도리탕 ,613
홍화불닭 ,303
전씨네선술집 ,1394
봉평메밀막국수 ,35
시골순대 (상계점),4147
시드누아 (노원본점),4147
마쯔무라돈까스 (노원역점),172
구법원 ,8163
노원목고기집 ,8163
털보고된이 ,46
E9선생 ,0
쯔이코 ,1394
디저트카페바미 ,613
핏짜굽는언니 (노원역점),46
이자카야모리 ,1394
가배미혼 ,0
노말키친 ,8163
쌍문역파스타 ,4147
동적불고기 (1호점),613
쌍문동판다쓰 ,4147
스시혼 ,4147
스시화 ,4147
산사로 ,35
곰파곰파의 뜨라또리아 ,0
라스커피 ,613
플레이버 ,46
귀품찬 ,8163
피디스 ,46
라보엠 ,613
페넬로페 ,46
스시도리 (수유점),4147
상미규카츠 ,35
석관동떡볶이 (수유점),35
유리갈비 ,4816
정스시 ,1394
카페로니 ,1394
어니언 ,4816
짱곱창 ,1394
태릉솔밭갈비 ,46
우이동 멸치국수 ,4816
와겐커피 (본점),4816
고향산천 ,0
스시광 ,4147
마루벌돌구이 (미아점),172
청양육개장 (미아직영점),1394
벤투라커피로스터스 ,35
토다이 (미아점),46
일도씨닭갈비 (미아점),1394
장수감자탕 ,1394
왕빈자삼파전 (본점),4816
제일분식 ,1394
한잔 ,46
키쉬미뇽 ,46
삼덕식당 ,35
일미집 ,1394
불난집 ,35
채선당 (길음점),1394
갈비명가이상 ,0
갈비명가이상 (돈암본점),0
길음동 스마일 명품 찹쌀 꽈배기 ,8163
난이네곱창 ,8163
복돼지마을 ,35
초밥특공대 ,1394
하나둘둘셋 ,46
사이야 (길음역점),35
휘스커 ,303
돈가래 ,613
나폴레옹과자점 ,8163
하단 ,46
목바 ,172
국시집 ,8163
꿀맛식당 (본점),8163
옛날중국집 ,4816
스시산 ,4147
시노다야이자카야 ,4147
믹스앤몰트 ,35
정돈 ,1394
카페키이로 ,46
독일주택 ,613
명륜건강원 ,172
블루룸 ,35
깔리 ,8163
나누미떡볶이 ,8163
은행골초밥 ,1394
호호식당 ,303
보버라운지 ,35
란주칼면 ,613
명동영양센터 ,172
배터리파크 (명동점),35
루프탑바플로팅 ,172
주유별장 (명동점),1394
명동피자 ,172
금산제면소 ,8163
호미빙 (명동본점),303
프리모바치오바치 (명동2호점),46
비스테카 (신세계백화점 본점 신관),35
은호식당 (본점),1394
크레마디몬타냐 (신세계백화점 본점 신관),46
가메골손왕만두 ,0
닭진미강원집 (본점),8163
막내회집 ,172
로이즈 (신세계백화점 본점 신관),613
베키아에누보 (신세계백화점 본점),35
카페 피크닉 ,1394
왕대박지지미촌 ,4816
현선이네 (본점),46
야스노야 (신용산점),4816
현대본가 ,46
삼각정 ,35
시후쿠 (1호점),4147
명화원 ,172
원대구탕 ,4816
카페시도 ,1394
한강집 ,46
대원식당 ,8163
북천 ,35
현선이네 (본점),46
야스노야 (신용산점),4816
카페알토 바이 밀도 ,1394
일일향 ,1394
기차길옆초밥 ,8163
하나야 ,46
컴컴베이커리 ,46
현선이네 (신용산점),46
모나미카레 ,172
동빙고 ,613
스즈란테이 ,4147
헬카페 스피리터스 ,46
소바야청담 ,4147
아지겐 (본점),4408
미나미 ,35
하프파스트텐 ,46
솔낭구 ,4147
와세다야 (이촌본점),4816
국화 (동부이촌점),8163
카페람베리 ,1394
기꾸 ,8163
커피프레지던트 ,46
카페꼰띠고 (방배점),1394
봇타야산 ,35
치뽈라 ,1394
닥터로빈 ,8163
롤링핀 (방배점),613
파크루안 ,46
개미식당 ,0
마리아정 레시피 ,172
브라운그릴 ,35
낙지먹자 ,8163
대공원 포도밭 ,8163
행복찹쌀떡 (과천점),46
홈스테이크 ,303
아지트 ,4408
우리떡방앗간 ,4816
오성감자탕 ,4816
바니양념치킨 ,35
떡고을 ,613
관악식당 ,0
순대나라 ,4147
티투 ,46
하와이식당 ,46
김밥과스파게티 ,8163
프라비다 ,46
콩나물해장국 ,46
오성양꼬치 ,4816
성신반점 인덕원양꼬치 ,35
홍운각 ,303
남부식당 ,8163
이대감우리소 ,1394
갓플레이스 ,0
라멘 키분 ,613
철든놈 (범계점),1394
쿠마 ,46
와플블래스 (범계점),4816
한스케익 (평촌점),46
보메비체 ,35
부추삼겹살 ,35
마초쉐프 ,172
매드포갈릭 (안양 범계점),172
아웃닭 (범계점),4408
카페더치즈케이크 ,1394
만들기 전문점 ,172
비비스토리 ,35
산쪼메 (산본점),35
옥상식당 ,4816
커피볶는집마실 ,46
더식당 ,1693
크래프트한스 (산본점),46
긴자 ,8163
교동전선생 (군포산본점),8163
봉평메밀막국수 ,35
유가네들깨수제비 ,4816
착한고기 (대야미점),1394
군포농장보신정 ,8163
솔향기 ,4147
에벤에셀분식나라 ,4816
낙원떡방앗간 ,8163
피자스쿨 ,46
청학골도야지 ,1394
만나와메추라기 ,172
전주콩나물국밥 콩나물낙지볶음 ,1394
왕손쌈밥 ,4816
이동닭한마리칼국수 ,1394
좋은아침PASTRY (안산점),1394
명품쭈꾸미 ,172
오늘도숯불화덕구이 ,4816
동산떡집 ,613
깐부치킨 (상록수역점),8163
시골우렁쌈밥 ,4147
서현닭발 ,35
쉬림프라운 ,4147
지수사 ,1394
서가앤쿡 (안산중앙점),35
써니데이서비스 ,4408
라라코스트 (안산중앙점),613
돈돈 (안산점),613
신선설농탕 (안산점),4147
할리비어 (안산고잔점),46
토레로 ,46
메종드케이크 ,172
쉐프스라운지 ,4147
로맨틱스탠다드 ,613
아오모리 ,4408
김제한우 ,8163
알페인 ,4408
염대감나주곰탕 ,4816
더미디움 ,1693
진성관 (안산점),1394
뮤트라운지 ,35
이윤정의낙지한마리수제비와보쌈 (고잔점),1394
베트남고향식당 ,35
소담떡 ,4147
팟타이 ,46
뉴타지마할 ,8163
수왈레스토랑 ,4147
늘푸른집 ,8163
도일로60.15 ,613
칸티푸르레스토랑 ,46
뚱보꼬치 ,613
사마리칸트 ,35
늘푸른집 ,8163
여자말을잘듣자 ,4816
도일로60.15 ,613
한짬뽕 (신길점),46
한우리농장 ,46
하오란짬뽕 ,46
청룡관 ,1394
대가떡집 ,8163
쭈노떡볶이 (거모점),1394
복성순대국 ,35
송이족발 ,4147
미래복아구찜 ,35
남경관 ,8163
신마포갈매기 (시화세종점),4147
맘스터치 (시화신도시점),172
한스델리 (시흥세종점),46
낙원복떡집 ,8163
씨사이드레스토랑 ,4408
이바돔감자탕 (세종점),1394
어부와바다 ,4816
피자몰 (산본점),46
돌로미티아이스크림 (산본점),613
더카페 (뉴코아아울렛 산본점),1693
태조감자국 ,46
버거파크 ,35
애정마라샹궈 (1호점),4408
메종드루즈 ,172
제순식당 ,1394
백두산양꼬치구이 ,35
갱상도갱양식 ,0
본크레페 (성신여대점),35
쓰리로보스 ,4408
태조감자국 (성신여대점),46
스티키리키 ,4147
구복만두 ,8163
막걸리담 ,172
림벅와플 ,172
야사시키친 ,4816
때가이르매 ,613
후디구디 ,303
서지스테이크 ,35
다스티 N Y ,8163
까치네 ,8163
엘올리보 ,4816
오페뜨 ,4816
선바위메밀장터 ,35
카페아제타 ,1394
뒷골면옥 ,613
신가네광양불고기 ,4147
소토보체 ,4147
카페그레아틀리에 ,1394
논현김밥 ,8163
봉덕칼국수 ,35
동다송 ,613
뽕잎마루 (과천점),35
경마장오리집 ,0
함지가든 ,46
내고향가마솥 ,8163
프롬더어스 ,46
라온식탁 ,613
셀에수크레 (본점),4147
코삐 ,46
메콩타이 (과천점),172
오븐에빠진닭 (과천점),4816
사보텐 (과천점),35
홍샤오 ,303
닐리 (별양점),8163
플로라 ,46
카페디쉬 ,1394
라멘 키분 ,613
티라펠리체 (롯데백화점 평촌),46
철든놈 (범계점),1394
팔덕식당 ,46
건강담은 ,0
서가앤쿡 (안양범계점),35
통통이불족발 ,46
어스키친 ,4816
와플블래스 (범계점),4816
최정민낙지마당 ,1394
일보스코 ,1394
포청천 ,46
대성각 ,8163
카페포레스트 ,46
산들애 ,35
장어가 ,1394
골목집 ,0
피자필 ,46
엄청난회집 ,4816
에비수 ,4816
포지타노 ,46
브라운돈까스 (한양대ERICA점),35
포냐향 ,46
행복한 커피&다이닝 ,46
뜨락 ,613
취해 ,1394
좋은아침과자점 ,1394
이동닭한마리칼국수 ,1394
Tarte Blossom ,0
소담떡 ,4147
우성생고기 ,4816
미림떡집 ,35
엄지천년교동짬뽕 ,4816
송주불냉면 ,4147
시월애 ,4147
신토불이두부마을 ,4147
만리장성 ,172
느티나무 ,8163
황후 ,303
후레쉬 초이스 ,303
살찌는케이크 ,35
스시오야붕 ,4147
자금성 ,1394
의리치킨 (3호점),1394
신전떡볶이 (시흥정왕점),4147
어묵마을 ,4816
맹구분식 (시흥점),172
즐겨찾기 ,1394
양푼이갈비찜 ,4816
고성막국수 ,0
사모님짬뽕 ,35
정겨운오뎅집 (방화역점),1394
신촌기사식당 ,4147
더 팬 1913 ,8163
밥으로 맺은 정 ,35
티아마트 ,46
서천영양탕 ,35
동화마을잔칫날 (직영1호점),613
원조이모포장마차 ,4816
원조나주곰탕 ,4816
더웨스트햄릿 ,1693
