<<<<<<< HEAD
마쯔무라돈까스 (노원역점),노원,4.3,0.090909091
구법원,노원,4.3,0.333333333
노원목고기집,노원,4.1,0
털보고된이,노원,4,0.1875
E9선생,노원,4,0
쯔이코,노원,3.9,0.3
디저트카페바미,노원,3.8,0.583333333
핏짜굽는언니 (노원역점),노원,3.6,0.75
이자카야모리,노원,3.6,1.5
가배미혼,쌍문,4,0.166666667
노말키친,쌍문,3.9,0.222222222
쌍문역파스타,쌍문,3.8,0.571428571
쌍문동판다쓰,쌍문,3.7,0.428571429
동적불고기 (1호점),쌍문,3.7,0.6
스시혼,쌍문,3,1.176470588
스시화,쌍문,0,0
산사로,쌍문,0,0
곰파곰파의 뜨라또리아,쌍문,0,0.333333333
라스커피,쌍문,0,2
플레이버,수유,4.1,0.25
귀품찬,수유,4.1,0.166666667
라보엠,수유,3.8,0.181818182
페넬로페,수유,3.8,0.2
스시도리 (수유점),수유,3.3,3
상미규카츠,수유,3.3,1.375
석관동떡볶이 (수유점),수유,3.1,2
유리갈비,수유,2.8,7
정스시,수유,0,0
쿠우쿠우 (수유점),수유,0,5
카페로니,미아,0,0
어니언,미아,0,0.5
짱곱창,미아,0,0
태릉솔밭갈비,미아,0,0
우이동 멸치국수,미아,0,0
와겐커피 (본점),미아,0,1
고향산천,미아,0,12345
스시광,미아,0,1
마루벌돌구이 (미아점),미아,0,0
청양육개장 (미아직영점),미아,0,0
벤투라커피로스터스,미아사거리,3.7,0.8
토다이 (미아점),미아사거리,3.3,2
일도씨닭갈비 (미아점),미아사거리,3.3,1
장수감자탕,미아사거리,3.3,0.2
왕빈자삼파전 (본점),미아사거리,3.2,1.75
제일분식,미아사거리,2.9,1.333333333
한잔,미아사거리,0,0
키쉬미뇽,미아사거리,0,2
삼덕식당,미아사거리,0,0
일미집,미아사거리,0,0
불난집,길음,4,0.407407407
채선당 (길음점),길음,3,2.5
갈비명가이상,길음,2.7,8
갈비명가이상 (돈암본점),길음,0,2
길음동 스마일 명품 찹쌀 꽈배기,길음,0,0
난이네곱창,길음,0,0
복돼지마을,길음,0,0.5
초밥특공대,길음,0,0
하나둘둘셋,길음,0,1
사이야 (길음역점),길음,0,12345
휘스커,한성대입구,4.3,0.185185185
돈가래,한성대입구,4.1,0.111111111
나폴레옹과자점,한성대입구,3.9,0.6
목바,한성대입구,3.9,0.272727273
하단,한성대입구,3.8,0.736842105
국시집,한성대입구,3.8,0.555555556
꿀맛식당 (본점),한성대입구,3.8,0.5625
옛날중국집,한성대입구,3.7,0.5
스시산,한성대입구,3.7,1
시노다야이자카야,한성대입구,3.7,0.5
믹스앤몰트,혜화,4.6,0.234042553
정돈,혜화,4.5,0.17921147
독일주택,혜화,4.5,0.37254902
명륜건강원,혜화,4.5,0.367346939
블루룸,혜화,4.5,0.260869565
깔리,혜화,4.4,0.348837209
카페키이로,혜화,4.4,0.352941176
나누미떡볶이,혜화,4.4,0.457142857
은행골초밥,혜화,4.4,0.4
호호식당,혜화,4.3,0.623529412
비엘티스테이크 (JW메리어트동대문),동대문,4.4,0.333333333
옥천왕족발,동대문,4.3,0.153846154
동북화과왕,동대문,4.3,0.2
마고미,동대문,4.2,0
일젤라또 (현대시티아울렛 동대문점),동대문,4.1,0.166666667
창신동매운족발 (본점),동대문,4,0.5
라에스키모 (현대시티아울렛 동대문점),동대문,3.9,0.555555556
코나야 (현대시티아울렛 동대문점),동대문,3.9,0.166666667
그리핀바,동대문,3.9,0.2
더라운지 (JW 메리어트호텔 동대문점),동대문,3.7,0.421052632
장프리고,동대문역사문화공원,4.3,0.375
핀스카이,동대문역사문화공원,4.1,0.090909091
사마르칸트,동대문역사문화공원,4,0.454545455
평양면옥 (본점),동대문역사문화공원,3.9,0.394736842
해룡마라룽샤 (2호점),동대문역사문화공원,3.9,0.4
송림,동대문역사문화공원,3.9,0.5
파르투내,동대문역사문화공원,3.7,0.6
빕스버거 (CJ푸드월드점),동대문역사문화공원,3.7,0.8
에이쓰리 아카이브,동대문역사문화공원,3.7,1
잘루스,동대문역사문화공원,3.5,0.444444444
사랑방칼국수,충무로,4.6,0.196969697
다시열린하얀집,충무로,4.4,0.285714286
동대닭한마리,충무로,4.3,0.153846154
필동면옥,충무로,4.2,0.422018349
충무로쭈꾸미불고기,충무로,4,0.4
파스타노,충무로,4,0.5
파스타마켓,충무로,3.8,0.272727273
반반국수,충무로,3.7,0.583333333
이태리식당,충무로,3.7,0.75
딸깍발이,충무로,3.7,0.666666667
보버라운지,명동,4.3,0.74
란주칼면,명동,4.1,0.86
명동영양센터,명동,4.1,0.4375
배터리파크 (명동점),명동,4,1.285714286
루프탑바플로팅,명동,4,0.4
주유별장 (명동점),명동,3.9,0.6
명동피자,명동,3.8,0.341463415
금산제면소,명동,3.7,0.5
호미빙 (명동본점),명동,3.7,0.25
프리모바치오바치 (명동2호점),명동,3.6,0.777777778
비스테카 (신세계백화점 본점 신관),회현,4.3,0
은호식당 (본점),회현,4.3,0
크레마디몬타냐 (신세계백화점 본점 신관),회현,4.1,0.352941176
가메골손왕만두,회현,4.1,0.444444444
닭진미강원집 (본점),회현,4,0.5
막내회집,회현,3.9,0.25
로이즈 (신세계백화점 본점 신관),회현,3.9,0.333333333
베키아에누보 (신세계백화점 본점),회현,3.8,0.25
카페 피크닉,회현,3.6,0.5
왕대박지지미촌,회현,3.6,2
블랙드럼,서울,4.2,0
유즈라멘,서울,4,0
카페올로 (서울스퀘어점),서울,3.7,1
해랑스시,서울,3.6,1
카페395 (밀레니엄서울힐튼),서울,3.5,0.666666667
이창희스시,서울,3.5,0.75
베리스트리트키친,서울,3.4,1
카니발피자,서울,3.4,0.777777778
서울리스타,서울,3.4,1
누들박스 (서울역점),서울,3.4,0.2
현선이네 (본점),삼각지,4.3,0.62962963
야스노야 (신용산점),삼각지,4.3,0
현대본가,삼각지,4.2,0
삼각정,삼각지,4.1,0.307692308
시후쿠 (1호점),삼각지,4,0.535714286
명화원,삼각지,4,0.5625
원대구탕,삼각지,3.9,0.523809524
카페시도,삼각지,3.8,0.4
한강집,삼각지,3.8,0.666666667
대원식당,삼각지,3.7,0.1
북천,신용산,4.4,0.257142857
현선이네 (본점),신용산,4.3,0.62962963
야스노야 (신용산점),신용산,4.3,0
카페알토 바이 밀도,신용산,4,0.2
콘타이,신용산,3.7,0.285714286
기차길옆초밥,신용산,3.7,0.75
하나야,신용산,3.7,0.333333333
컴컴베이커리,신용산,3.6,0.333333333
현선이네 (신용산점),신용산,3.6,1.363636364
모나미카레,신용산,3.5,0.666666667
동빙고,이촌,4.5,0.426666667
스즈란테이,이촌,4.4,0.609756098
헬카페 스피리터스,이촌,4.1,0.125
소바야청담,이촌,4.1,0.7
아지겐 (본점),이촌,4.1,0.466666667
미나미,이촌,4.1,0
하프파스트텐,이촌,4.1,0
솔낭구,이촌,4.1,0.25
와세다야 (이촌본점),이촌,4.1,0.333333333
국화 (동부이촌점),이촌,4.1,0.5
카페람베리,동작,4.6,0.307692308
기꾸,동작,4.2,0.405405405
커피프레지던트,동작,4.1,0.333333333
카페꼰띠고 (방배점),동작,4.1,0
봇타야산,동작,4,0.4
치뽈라,동작,3.8,0.4
닥터로빈,동작,3.2,1.428571429
롤링핀 (방배점),동작,3.2,1.666666667
파크루안,동작,0,0
개미식당,동작,0,0
커피니 (총신대입구역점),총신대입구,0,12345
두화당,남영,4.3,0.307692308
조대포 (1호점),남영,4.3,0.380952381
하나모코시,남영,4.1,0.181818182
문배동육칼,남영,4.1,0.375
열정도 다가구주택,남영,4.1,0
쎄라비,남영,4.1,0.142857143
열정도 고깃집,남영,4,0
마시&바시,남영,4,0.333333333
두들커피로스터리,남영,4,0
열정도 감자집,남영,4,0
형제상회 (노량진본점),노량진,4.6,0.244897959
꿀꾸랄라,노량진,4,0.25
오가네팬케이크,노량진,4,0.666666667
허수아비,노량진,3.9,0.333333333
마마부찌,노량진,3.8,0.4375
곱창의전설 (노량진점),노량진,3.8,0.285714286
스시준,노량진,3.8,0.111111111
노량진길거리베트남쌀국수,노량진,3.8,0.5
스윙바이 (노량진점),노량진,3.7,1.5
주전부리,노량진,3.7,0.333333333
오월의종 (타임스퀘어점),영등포,4.6,0.276595745
에베레스트 (영등포점),영등포,4.3,0.244680851
커피리브레 (타임스퀘어),영등포,4.1,0.4375
마호가니커피 (타임스퀘어점),영등포,4.1,0.4
마굿간생고기,영등포,4.1,0.166666667
켄비멘리키,영등포,4,0.5
마호가니,영등포,3.9,0.666666667
카페마마스 (타임스퀘어),영등포,3.8,0.711111111
삼송빵집 (신세계백화점 영등포점),영등포,3.8,0.357142857
버터핑거팬케이크 (영등포타임스퀘어점),영등포,3.8,0.833333333
올드문래,신도림,4.5,0.235294118
신도림 이도식당,신도림,4.2,0.2
코나야 (현대백화점 디큐브시티점),신도림,4.1,0.578947368
미미네 (현대백화점 디큐브시티점),신도림,3.8,1.166666667
찬장,신도림,3.8,0.75
쉐라톤디큐브시티로비라운지바,신도림,3.7,1.15
빈브라더스 (신도림디큐브시티백화점점),신도림,3.7,0.523809524
이춘복참치 (현대백화점 디큐브시티점),신도림,3.7,1.818181818
백미당 1964 (디큐브 시티점),신도림,3.7,0.545454545
신도림참족발,신도림,3.7,0.2
영화장,외대앞,4.5,0.222222222
외대철판마을,외대앞,4.2,0
본가할머니보쌈,외대앞,4.1,0.461538462
레알라면,외대앞,4.1,0.391304348
원더러스트,외대앞,4,0.444444444
옹골진치킨 (외대점),외대앞,4,0.166666667
베브릿지 (외대 본점),외대앞,4,0.285714286
언니네함바그,외대앞,3.9,0.588235294
고수찜닭 (외대점),외대앞,3.9,0.538461538
통일부대찌개,외대앞,3.9,0.8
로지스시,신이문,3.7,0.5
서울쉬퐁,신이문,0,1
농이마을,신이문,0,0
광산떡볶이,신이문,0,0
진도식당,신이문,0,12345
진성각,신이문,0,1
남대문임금님표꿀타래,신이문,0,12345
안다미로왕솥뚜껑삼겹살,신이문,0,12345
별난주점 (한예종점),신이문,0,0
신마포갈매기 (이문삼거리점),신이문,0,1
창신동매운족발 (1호점),석계,3.4,0.555555556
창신동매운족발 (석계점),석계,2.9,1.666666667
남해바다마차,석계,0,0
봉추찜닭 (석계점),석계,0,0
채선당 (석계점),석계,0,2
치어스 (석계역점),석계,0,12345
무명칼국수,석계,0,0
이층블루스,석계,0,0.6
버들국수,석계,0,0
포베이 (석계역점),석계,0,3
마루국시,월계,3.7,1
육당21 (월계점),월계,0,12345
용궁중화요리,월계,0,1
월계철판곱창,월계,0,0
보리보리,월계,0,12345
와플팝,월계,0,12345
가장맛있는족발족과의동침 (월계점),월계,0,12345
썬더치킨 (인덕대점),월계,0,12345
행복추풍령감자탕묵은지 (월계점),월계,0,12345
전봇대곱창,월계,0,12345
금희네삼겹살,녹천,0,0
맥시칸 (녹천점),녹천,0,12345
애성회관 (북창동점),시청,4.6,0.19047619
마르셀,시청,4.5,0.303571429
진주회관,시청,4.4,0.489130435
림벅와플 (덕수궁직영점),시청,4.2,0.327586207
잼배옥,시청,4.2,0.25
모모카페,시청,4.1,0
도원 (플라자호텔),시청,3.9,0.125
에릭케제르 (플라자호텔),시청,3.9,0.2
송옥 (본점),시청,3.9,0.444444444
유림면,시청,3.8,1.375
더미 (광화문 본점),종각,4.7,0.086956522
백부장집닭한마리 (본점),종각,4.7,0.107142857
무교동북어국집,종각,4.6,0.204081633
반짝반짝빛나는,종각,4.5,0.431818182
황산샤브샤브,종각,4.5,0.384615385
종로돈부리,종각,4.4,0.428571429
교대이층집 (광화문점),종각,4.4,0.114285714
정선할매곤드레밥,종각,4.3,0.473684211
청진식당,종각,4.3,0.405405405
커피기업 (광화문점),종각,4.3,0.285714286
뚝배기집,종로3가,4.6,0.301369863
크래프트루,종로3가,4.5,0.333333333
포탈라 (종로점),종로3가,4.5,0.277777778
양키스버거,종로3가,4.4,0.565217391
호반,종로3가,4.4,0.066666667
녹기전에,종로3가,4.4,0.173913043
국수찾아닭만리,종로3가,4.4,0
서울커피 (익선점),종로3가,4.3,0.62962963
리장수,종로3가,4.3,0.066666667
효자동목고기,종로3가,4.3,0.142857143
부촌육회,종로5가,4.7,0.115384615
창신육회,종로5가,4.6,0.309859155
육회자매집 (3호점),종로5가,4.6,0
육회자매집 (2호점),종로5가,4.3,0.759036145
진옥화할매원조닭한마리,종로5가,4.3,0.558139535
은성횟집,종로5가,4.3,0.166666667
형제육회,종로5가,4.2,0.4375
순희네빈대떡,종로5가,4.1,0.592592593
소문난원할매닭한마리 (종로본점),종로5가,4.1,0.666666667
원조누드치즈김밥,종로5가,4.1,0.166666667
육전식당 (1호점),신설동,4.6,0.165048544
육전식당 (3호점),신설동,4.5,0.129032258
육전식당 (2호점),신설동,4.3,0.25
리도,신설동,4.1,0.25
황박사소갈비,신설동,3.9,0.166666667
어른이대공원,신설동,3.5,1
팔삼,신설동,3.3,1.5
미스사이공 (신설동점),신설동,0,1
학술적연구소,신설동,0,0
빈이네곱창,신설동,0,0
나정순할매쭈꾸미,제기동,4.3,0.106382979
평양냉면,제기동,3.9,0.333333333
히든트랙,제기동,3.8,0.538461538
마약고기,제기동,3.4,0.6
용두동임오네쭈꾸미 (1호점 본점),제기동,3.4,1.5
청량리할머니냉면 (용두점),제기동,3.1,2
상생장,제기동,0,2
함경면옥,제기동,0,4
치킨마루 (제기동점),제기동,0,0
감초식당,제기동,0,0.5
낙산냉면,동묘앞,3.7,1.083333333
히말라얀레스토랑 (동묘역점),동묘앞,3.5,0.2
호텔고기뷔페,동묘앞,0,2
채선당 (동묘점),동묘앞,0,1
본고향맛집 (동묘점),동묘앞,0,0
동묘 어탕국수,동묘앞,0,0
나마스테 (동묘점),동묘앞,0,0
호로록커피,동묘앞,0,1
고기튀김전문집,동묘앞,0,0
포메인 (동묘점),동묘앞,0,3
오뗄두스 (광화문점),을지로입구,4.7,0.165217391
무교동북어국집,을지로입구,4.6,0.204081633
이나니와요스케,을지로입구,4.5,0.491525424
라세느 (서울롯데호텔),을지로입구,4.5,0.433962264
부처스컷 (광화문점),을지로입구,4.5,0.379310345
부민옥,을지로입구,4.5,0.333333333
명동고로케 32G (본점),을지로입구,4.4,0.285714286
도림 (서울롯데호텔),을지로입구,4.4,0.1
이니스프리 그린카페 (명동점),을지로입구,4.3,0.319148936
위고에빅토르 (롯데백화점 본점),을지로입구,4.3,0.303030303
사랑방칼국수,을지로3가,4.6,0.196969697
바오차이,을지로3가,4.6,0.107142857
만선호프,을지로3가,4.6,0.259259259
커피한약방,을지로3가,4.5,0.37037037
을지면옥,을지로3가,4.5,0.233082707
산수갑산,을지로3가,4.4,0.348837209
동원집,을지로3가,4.4,0.411764706
도이농 소고기 쌀국수,을지로3가,4.3,0.142857143
을지오뎅,을지로3가,4.3,0
혜민당,을지로3가,4.2,0.428571429
커피니 (을지로4가역점),을지로4가,0,12345
완쌀국수 포완,상왕십리,3.9,0.375
유래회관,상왕십리,2.9,3
조개창고 (왕십리본점),상왕십리,0,6
컵핑,상왕십리,0,12345
숙성시대,상왕십리,0,0.5
왕십리똥돼지,상왕십리,0,1
카페유전,상왕십리,0,0
히마와리,상왕십리,0,1
무한장어 (왕십리점),상왕십리,0,0
토상막회,상왕십리,0,0
우동가조쿠,한양대,4.4,0.333333333
가조쿠식당,한양대,4,0.25
밸런스버거 (한양대점),한양대,3.8,1
레드올리브 (파크에비뉴 한양대점),한양대,3.6,0.7
제이스플레이트,한양대,3.6,0.571428571
니뽕내뽕 (한양대파크에비뉴점),한양대,3.3,0.75
빌리엔젤 (엔터식스점),한양대,3.2,1
돈돈 (엔터식스한양대점),한양대,3,2
바르다김선생 (엔터식스 한양대점),한양대,2.9,1
자연별곡 (엔터식스 왕십리역점),한양대,2.9,7
다로베,뚝섬,4.6,0.127659574
빵의정석,뚝섬,4.5,0.357142857
밀도 (본점),뚝섬,4.4,0.294117647
팩피,뚝섬,4.4,0.083333333
남정네의 작은부엌,뚝섬,4.4,0
청죽골식당,뚝섬,4.4,0
카페성수,뚝섬,4.2,0.409090909
하노이102,뚝섬,4.2,0.285714286
고니스,뚝섬,4.1,0.766666667
할머니의레시피 (본점),뚝섬,4.1,0.75
명봉샤브샤브양꼬치,건대입구,4.5,0.283018868
최가커피,건대입구,4.5,0.428571429
꼬메노,건대입구,4.5,0.230769231
칼레오커피로스터스,건대입구,4.5,0.185185185
결돈부리,건대입구,4.4,0.233333333
해룡마라룽샤,건대입구,4.3,0.153846154
화통소금구이,건대입구,4.3,0
매화반점 (본점),건대입구,4.2,0.712765957
Index,건대입구,4.2,0
고향양꼬치,건대입구,4.2,0
청주명문도너츠,구의,4.1,0.181818182
불난닭발,구의,3.9,0.588235294
부다페이스,구의,3.8,0.5
먹거리집,구의,3.7,0.4
헤르만쿠키,구의,3.6,0.555555556
남원골추어탕,구의,3.4,0.333333333
가장맛있는족발 (구의역점),구의,3.4,0.666666667
최가커피,구의,3.4,0.25
도쿄팡야,구의,3.4,0.375
삼백집 (건대점),구의,3.3,0.4
도치피자,강변,4,0.125
더466키친,강변,3.9,0.384615385
스시텐 (강변점),강변,3.8,0.333333333
어반나이프,강변,3.4,1.9
산골닭갈비,강변,3.4,1
민속손국시,강변,3.3,0.777777778
메차쿠차 (광장점),강변,3.2,0.333333333
삼월의양,강변,3.1,1
황금손가락초밥,강변,2.9,8
참토우 (구의점),강변,0,0
달펍오크그릴플러스펍,잠실나루,3.4,0.333333333
토도로끼,잠실나루,3.4,1
임뻬라또,잠실나루,2.9,2
뽀빠이분식,잠실나루,2.9,5
사월에보리밥 (잠실점),잠실나루,0,0.333333333
방콕포차,잠실나루,0,0
후쿠오카모츠나베 (잠실점),잠실나루,0,3
스시 N 모모야마,잠실나루,0,1
정순함박,잠실나루,0,0.25
연어식당,잠실나루,0,0.333333333
파오파오,잠실새내,4.6,0.255102041
오징어세상,잠실새내,4.1,0.375
초이스시,잠실새내,4,0.2
파오파오 (잠실새내역점),잠실새내,4,0.333333333
남경막국수,잠실새내,3.9,0.52
김판조닭강정 (잠실점),잠실새내,3.9,1.4
큰손닭한마리,잠실새내,3.9,0.722222222
수라선,잠실새내,3.9,0.5
곱,잠실새내,3.9,0.285714286
꼼장군,잠실새내,3.9,0.5
중앙해장,삼성,4.5,0.226666667
하동관 (코엑스몰),삼성,4.4,0.587301587
투뿔등심고담,삼성,4.4,0.333333333
이즈니베이커리,삼성,4.4,0.333333333
클로리스 (코엑스몰점),삼성,4.4,0.411764706
카페진정성,삼성,4.4,0.4
브루클린더버거조인트 (삼성점),삼성,4.3,0.355932203
테이스팅룸 (코엑스몰),삼성,4.3,0.695652174
크라이치즈버거 (삼성역점),삼성,4.3,0.333333333
코나야 (파르나스몰점),삼성,4.3,0.426229508
농민백암순대 (본점),선릉,4.7,0.166666667
뽕나무쟁이 (본관),선릉,4.6,0.235714286
몰타참치,선릉,4.6,0.214285714
외고집설렁탕,선릉,4.6,0.275
경천애인 2237 (삼성점),선릉,4.5,0.244680851
마담밍,선릉,4.5,0.264150943
도쿄등심 (선릉점),선릉,4.5,0.189189189
스시산원,선릉,4.4,0.16
최인아책방,선릉,4.4,0.3125
반룡산,선릉,4.3,0.5
농민백암왕순대,강남,4.7,0.130434783
빈브라더스 (강남점),강남,4.5,0.182795699
아빠곰수제돈까스,강남,4.5,0.242718447
부처스컷,강남,4.5,0.511627907
더블트러블,강남,4.4,0.419117647
로리스더프라임립,강남,4.4,0.5125
우동명가기리야마,강남,4.4,0.546511628
세루리안커피,강남,4.4,0.358024691
셰막,강남,4.4,0.653846154
지올리띠,강남,4.4,0.513513514
신숙,서초,4.3,0
백화요란골동반,서초,4.3,0.2
그린고메,서초,4.2,0.185185185
서초면옥 (교대본점),서초,4.1,0.869565217
루스티크,서초,4.1,0.3125
어반나이트,서초,4,0.5
소프트리 (서초점),서초,4,0.25
카페라브리,서초,3.9,0.5
양문,서초,3.9,0.2
소연,서초,3.9,0.333333333
식목일,방배,4.1,0.166666667
크리에잇쿠키 (방배점),방배,3.9,0.8
댓짱돈까스,방배,3.8,0.444444444
오페라빈로스터스,방배,3.8,0.5
오유니통닭 (방배역점),방배,3.8,0.5
최고집바지락칼국수,방배,3.8,0.375
지현샤브샤브,방배,3.7,0.333333333
신미경정통춘천닭갈비,방배,3.6,0.666666667
일도씨닭갈비 (방배점),방배,3.6,0.846153846
오페뜨 (방배점),방배,3.4,0.5
티에리스,사당,4.6,0.287878788
초와밥,사당,4.5,0.321428571
바른식시골보쌈감자옹심이 (사당별관),사당,4.5,0
페니커피로스터스,사당,4.3,0.351351351
규스홈,사당,4.3,0.166666667
민이네식빵,사당,4.3,0.083333333
본연옛날불고기,사당,4.3,0
헬무트,사당,4.2,0
깔리,사당,4.2,0
전주전집,사당,4.1,0.5
텐동요츠야,서울대입구,4.6,0.266666667
두만강샤브샤브,서울대입구,4.5,0.25
차이나당,서울대입구,4.5,0.292682927
미스리부자아줌마,서울대입구,4.5,0.181818182
나인온스버거 (본점),서울대입구,4.4,0.418032787
아모르미오,서울대입구,4.4,0.307692308
리버벨,서울대입구,4.4,0.407407407
뉴욕택시디저트,서울대입구,4.4,0.2
안녕베트남,서울대입구,4.3,0.455696203
오후의과일,서울대입구,4.3,0.5
오목눈이,봉천,4.1,0.333333333
최희성고려왕족발 (본점),봉천,4.1,0.3
낀알로이알로이,봉천,3.8,0.454545455
이태리 상회,봉천,3.6,0.357142857
논밭골,봉천,3.4,0.5
육진정육식당,봉천,3.4,0.25
봉천동진순자김밥,봉천,3.2,1.545454545
그릿커피랩,봉천,0,0
들깨향장수밀,봉천,0,0
장군집 (봉천점),봉천,0,1
깡통닭갈비,신림,4.1,0.4
신촌황소곱창 (신림직영점),신림,4,0.1
꼬주막,신림,4,0
마티스커피,신림,3.8,0.6
남고집 (신림점),신림,3.7,0.111111111
삼촌네,신림,3.5,0.25
만성양꼬치,신림,3.5,2
전주익산,신림,3.5,0.666666667
십원집,신림,3.5,0.75
또순이순대 (신림본점),신림,3.4,1.142857143
카페정,신대방,4,0.333333333
온정돈까스 (본점),신대방,3.4,1.666666667
용팔이양꼬치,신대방,0,0
바로브레드 (신대방역점),신대방,0,1
홍복루,신대방,0,0
라밥,신대방,0,3
신안갯뻘낙지,신대방,0,1
이노찌,신대방,0,0
